© 2000-2018 QIAGEN. All rights reserved.															
Symbol	Synonym(s)	Entrez Gene Name	Gene Symbol - human (HUGO / HGNC / Entrez Gene)	Expr Other	Expr Log Ratio	Expr p-value	Location	Family	Drugs	Entrez Gene ID for Human	Entrez Gene ID for Mouse	Entrez Gene ID for Rat	PubChem ID	HMDB ID	CAS ID
RNF8	3830404E21Rik, AIP37, hRNF8, laXp180, ring finger protein 8	ring finger protein 8	RNF8	1779.811703	0.025154435	0.768951107	Nucleus	enzyme		9025	58230	361815			
roscovitine	(2R)-2-[[6-(benzylamino)-9-propan-2-ylpurin-2-yl]amino]butan-1-ol, (R)-2-(1-ethyl-2-hydroxyethylamino)-6-benzylamino-9-isopropylpurine, 1-butanol, 2-((9-(1-methylethyl)-6-((phenylmethyl)amino)-9H-purin-2- yl)amino)-, (2R)-, 1-butanol, 2-((9-(1-methylethyl)-6-((phenylmethyl)amino)-9H-purin-2- yl)amino)-, (R)-, 186692-46-6, 2-(1-ethyl-2-hydroxyethylamino)-6-benzylamino-9-isopropylpurine, C19H26N6O, CYC202, R-roscovitine, seliciclib						Other	chemical drug					160355	--	186692-46-6
RPA							Nucleus	complex							
RPA1	5031405K23Rik, AA589576, AW557552, Cb1-727, HSSB, MST075, p70Rpa1, REPA1, replication protein A1, RF-A, RP-A, RPA70	replication protein A1	RPA1	6270.812084	0.159405509	0.000612283	Nucleus	other		6117	68275	287524			
RPA2	AA409079, AI325195, AU020965, p34Rpa2, REPA2, Replication protein a, 30-kda subunit, replication protein A2, Rf-A2, RP-A p32, RP-A p34, RPA32, RPA34	replication protein A2	RPA2	1987.498464	-0.180390499	0.017911257	Nucleus	other		6118	19891	59102			
RPA3	C330026P08Rik, p14Rpa3, REPA3, replication protein A3, RETINOBLASTOMA protein A3, RP-A p14, RPA	replication protein A3	RPA3	1954.188268	0.591415726	1.92671E-10	Nucleus	other		6119	68240	296883			
RPA4	HSU24186, replication protein A4, RPA34	replication protein A4					Nucleus	other		29935					
RPAIN	2400006N03Rik, HRIP, RGD1308492, RIP, RPA interacting protein	RPA interacting protein	RPAIN	386.9688364	0.549804077	1.20609E-05	Nucleus	other		84268	69723	287463			
RPS3	40s ribosomal subunit, D7Ertd795e, ribosomal protein S3, Rs 3, S3, S3-40S	ribosomal protein S3	RPS3	43463.01075	0.430831721	6.2176E-08	Cytoplasm	enzyme		6188	27050	140654			
RRM1	LOC100361270, R1, RIBONUCLEOTIDE REDUCTASE, ribonucleotide reductase catalytic subunit M1, RIBONUCLEOTIDE REDUCTASE M1, RIR1, RNR subunit R1, RnrM1, RR1	ribonucleotide reductase catalytic subunit M1	RRM1	5315.446712	-0.075083245	0.217764014	Nucleus	enzyme	cytarabine/fludarabine phosphate, gemcitabine/vismodegib, bortezomib/cladribine/rituximab, gemcitabine/paclitaxel, erlotinib/gemcitabine, cladribine/cytarabine/daunorubicin, gemcitabine/oxaliplatin, gemcitabine/vinorelbine, docetaxel/gemcitabine, docetaxel/gemcitabine/vincristine, cladribine/cytarabine/filgrastim, clofarabine/cyclophosphamide/etoposide, capecitabine/gemcitabine, gemcitabine/oxaliplatin/paclitaxel, cytarabine/filgrastim/fludarabine phosphate, cladribine/cytarabine/filgrastim/mitoxantrone, fludarabine phosphate/rituximab, clofarabine/cytarabine/filgrastim, cladribine/rituximab, cytarabine/filgrastim/fludarabine phosphate/idarubicin, capecitabine/docetaxel/gemcitabine, cladribine/cytarabine/filgrastim/idarubicin, dexamethasone/fludarabine phosphate/mitoxantrone, alemtuzumab/cyclophosphamide/fludarabine phosphate/rituximab, bevacizumab/gemcitabine, alemtuzumab/fludarabine phosphate, cytarabine/fludarabine phosphate/oxaliplatin/rituximab, cyclophosphamide/fludarabine phosphate/mitoxantrone/rituximab, fludarabine phosphate/mitoxantrone/rituximab, gemcitabine/oxaliplatin/rituximab, dexamethasone/fludarabine phosphate/mitoxantrone/rituximab, L-asparaginase/gemcitabine/oxaliplatin, fludarabine phosphate/mitoxantrone, cyclophosphamide/fludarabine phosphate/mitoxantrone, alemtuzumab/cyclophosphamide/fludarabine phosphate/mitoxantrone, cladribine/cytarabine/filgrastim/idarubicin/plerixafor, chlorambucil/fludarabine phosphate, hydroxyurea/recombinant interferon, gemcitabine/irinotecan, 5-fluorouracil/gemcitabine, clofarabine/filgrastim/idarubicin, clofarabine/cytarabine/filgrastim/idarubicin, clofarabine/filgrastim, cladribine/peginterferon alfa-2a, gemcitabine/pemetrexed, ribonucleotide reductase inhibitor, imidazolepyrazole, cladribine/cytarabine/decitabine, cyclophosphamide/gemcitabine/prednisolone/rituximab/vincristine, disulfiram/gemcitabine, gemcitabine, gemcitabine/trastuzumab, hydroxyurea, alemtuzumab/cyclophosphamide/fludarabine phosphate, cyclophosphamide/fludarabine phosphate, clofarabine, crizotinib/gemcitabine, cladribine/recombinant interferon, cetuximab/gemcitabine, fludarabine phosphate, fludarabine, cladribine	6240	20133	685579			
RRM2B	MGC42116, MTDPS8A, MTDPS8B, P53R2, ribonucleotide reductase M2 B (TP53 inducible), ribonucleotide reductase regulatory TP53 inducible subunit M2B	ribonucleotide reductase regulatory TP53 inducible subunit M2B	RRM2B	3523.847965	-0.679953667	4.45601E-30	Nucleus	enzyme	bortezomib/cladribine/rituximab, cladribine/cytarabine/daunorubicin, cladribine/cytarabine/filgrastim, cladribine/cytarabine/filgrastim/mitoxantrone, cladribine/rituximab, cladribine/cytarabine/filgrastim/idarubicin, cladribine/cytarabine/filgrastim/idarubicin/plerixafor, cladribine/peginterferon alfa-2a, cladribine/cytarabine/decitabine, triapine, hydroxyurea, cladribine/recombinant interferon, cladribine	50484	382985	299976			
selenomethionine	(±)-selenomethionine, 1464-42-2, 2-amino-4-(methylselenyl)butyric acid, 2-amino-4-methylselanylbutanoic acid, 3211-76-5, butanoic acid, 2-amino-4-(methylseleno)-, C5H11NO2Se, selenium methionine, SeMet						Other	chemical - endogenous mammalian					15103	HMDB0003966	3211-76-5
SEM1	C7orf76, DSS1, ECD, FLJ42280, LOC100506136, LOC679014, SEM1, 26S proteasome complex subunit, SHFD1, SHFDG1, Shfg, SHFM1, SHSF1	SEM1, 26S proteasome complex subunit	SHFM1	2874.830976	0.318956854	2.58866E-05	Nucleus	peptidase		7979	20422	680532			
SETD2	4921524K10RIK, BC031601, HBP231, HIF-1, HIP-1, HSPC069, HYPB, KMT3A, LLS, p231HBP, SET domain containing 2, SET2	SET domain containing 2	SETD2	4133.45109	0.221355622	0.000732492	Cytoplasm	enzyme		29072	235626	316013			
SETMAR	Etet2, Mar1, METNASE, SET domain and mariner transposase fusion gene	SET domain and mariner transposase fusion gene					Nucleus	enzyme		6419					
SETX	A130090N03, A930037J23RIK, ALS4, AOA2, AW060766, bA479K20.2, KIAA0625, mKIAA0625, RGD1565575, SCAR1, Sen1, SENATAXIN	senataxin	SETX	3558.553894	0.151218117	0.100544342	Nucleus	enzyme		23064	269254	362096			
SIRT1	AA673258, SIR2, Sir2 _, Sir2a, SIR2alpha, SIR2L1, SIRT, sirtuin 1	sirtuin 1	SIRT1	1623.808899	0.321609389	1.48792E-06	Nucleus	transcription regulator		23411	93759	309757			
SIRT6	2810449N18Rik, AI043036, SIR2L6, sirtuin 6	sirtuin 6	SIRT6	519.2206007	0.110878173	0.382341523	Nucleus	enzyme		51548	50721	299638			
SLC30A9	2310024J23Rik, AL024256, BILAPES, C4orf1, GAC63, HUEL, solute carrier family 30 (zinc transporter), member 9, solute carrier family 30 member 9, ZNT9	solute carrier family 30 member 9	SLC30A9	2104.093228	-0.559639919	5.51852E-13	Nucleus	transporter		10463	109108	498358			
SLX1A/SLX1B	1110030E23Rik, 2410170E21Rik, 4833422P03Rik, AI853643, GIYD1, GIYD2, LOC101060729, LOC101929864, LRRGT00058, MGC5178, RGD1311568, SLX1 homolog A, structure-specific endonuclease subunit, SLX1 homolog B, structure-specific endonuclease subunit, SLX1 structure-specific endonuclease subunit homolog B (S. cerevisiae), SLX1A, SLX1B	SLX1 homolog B, structure-specific endonuclease subunit					Nucleus	enzyme		79008|548593	75764	293489			
SLX4	AI256635, AI426760, BTBD12, D16Bwg1016e, FANCP, KIAA1987, MUS312, RGD1566009, SLX4 structure-specific endonuclease subunit, SLX4 structure-specific endonuclease subunit homolog (S. cerevisiae)	SLX4 structure-specific endonuclease subunit	SLX4	979.20223	-0.189824231	0.087544883	Nucleus	enzyme		84464	52864	302953			
SMAD3	AU022421, DKFZP586N0721, hMAD-3, HSPC193, HsT17436, JV15-2, LDS1C, LDS3, MAD3, MADH3, SMAD family member 3	SMAD family member 3	SMAD3	4179.921225	0.701517473	2.50211E-31	Nucleus	transcription regulator		4088	17127	25631			
SMARCA4	b2b508.1Clo, b2b692Clo, BAF190, BAF190A, BRG, BRG1, CSS4, HP1-BP72, hSNF2b, MRD16, RTPS2, SNF2, SNF2-beta, SNF2-_, SNF2L4, SNF2LB, SW1/SNF, SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4, SWI2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4	SMARCA4	5767.156071	0.317092589	3.94799E-08	Nucleus	transcription regulator		6597	20586	171379			
SMARCA5	4933427E24Rik, D030040M08RIK, D330027N15Rik, hISWI, hSNF2H, ISWI, MommeD4, SNF2H, SNFA5, SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5, WCRF135	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5	SMARCA5	4010.229538	0.441810893	1.78428E-14	Nucleus	transcription regulator		8467	93762	307766			
SMARCB1	AU020204, BAF47, CSS3, hSNFS, INI1, MRD15, PPP1R144, RDT, RTPS1, Sfh1p, SMARB1, SNF5, SNF5/INI1, SNF5L1, Snr1, SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1, SWNTS1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1	SMARCB1	6207.974433	0.103525287	0.163750621	Nucleus	transcription regulator		6598	20587	361825			
SMARCC1	AI115498, BAF150, BAF155, CRACC1, LOC686453, msp3, Rsc8, SRG3, SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1, SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1, SWI3	SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1	SMARCC1	8495.415145	1.29638539	3.3176E-151	Nucleus	transcription regulator		6599	20588	301020			
SMARCC2	5930405J04RIK, BAF170, CRACC2, LOC685179, Rsc8, SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 2, SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 2					Nucleus	transcription regulator		6601	68094	685179			
SMARCD1	AA407987, BAF60A, CRACD1, D15Kz1, Rsc6p, SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1	SMARCD1	4693.788735	0.375062177	4.25626E-11	Nucleus	transcription regulator		6602	83797	363002			
SMARCD3	1500001J14Rik, 2210409C08RIK, BAF60C, CRACD3, Rsc6p, SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3	SMARCD3	434.3257986	-0.717399194	1.96024E-08	Nucleus	transcription regulator		6604	66993	296732			
SMC1A	5830426I24Rik, CDLS2, DXS423E, mKIAA0178, SB1.8, SMC1, SMC1 beta, Smc1 _, SMC1 _, SMC1alpha, SMC1L1, SMCB, STRUCTURAL MAINTENANCE of CHROMOSOMES 1, structural maintenance of chromosomes 1A	structural maintenance of chromosomes 1A	SMC1A	10289.83769	0.3449854	1.44166E-07	Nucleus	transporter		8243	24061	63996			
SMC2	5730502P04Rik, AI255214, AW545314, CAP-E, Fin16, SMC2L1, structural maintenance of chromosomes 2	structural maintenance of chromosomes 2	SMC2	5585.075354	0.139316972	0.024159598	Nucleus	transporter		10592	14211	362519			
SMC4	2500002A22Rik, C79747, CAP-C, DKFZP434F205, SMC4L1, structural maintenance of chromosomes 4	structural maintenance of chromosomes 4					Nucleus	transporter		10051	70099	295107			
SMUG1	1200013B09Rik, A930006H09Rik, C85220, FDG, HMUDG, single-strand selective monofunctional uracil DNA glycosylase, single-strand-selective monofunctional uracil-DNA glycosylase 1, UNG3	single-strand-selective monofunctional uracil-DNA glycosylase 1	SMUG1	835.7110652	0.621259644	4.93578E-14	Nucleus	enzyme		23583	71726	315344			
SOD2	IMAGE:4711494, IPO-B, MANGANESE DEPENDENT SOD, Manganese Superoxide Dismutase, Manganese Superoxide Dismutase 2, MGC5618, MITOCHONDRIAL SOD, Mn superoxide dismutase, MNSOD, mtSOD, MVCD6, superoxide dismutase 2, superoxide dismutase 2, mitochondrial	superoxide dismutase 2	SOD2	2413.522266	0.051130147	0.512072818	Cytoplasm	enzyme		6648	20656	24787			
SPIDR	2310008H04Rik, KIAA0146, LOC100289549, RGD1566036, scaffolding protein involved in DNA repair	scaffolding protein involved in DNA repair	SPIDR	2345.493909	-0.031408195	0.680670607	Nucleus	other		23514	224008	498119			
SRCAP	1700008J07Rik, B930091H02Rik, D030022P06RIK, DOMO1, EAF1, F630004O05Rik, FLHS, LOC691904, RGD1565642, Snf2-related CREBBP activator protein, SWR1	Snf2 related CREBBP activator protein	SRCAP	4913.043081	-0.036534824	0.721848095	Cytoplasm	transcription regulator		10847	100043597	361652			
ST13	1110007I03RIK, 3110002K08RIK, AAG2, AW555194, FAM10A1, FAM10A4, HIP, HOP, HSPABP, HSPABP1, NA+,K+ atpase 1, P48, PRO0786, SNC6, ST13, Hsp70 interacting protein, suppression of tumorigenicity 13, suppression of tumourigenicity 13	ST13, Hsp70 interacting protein	ST13	15702.07569	0.541740143	2.29634E-24	Cytoplasm	other		6767	70356	81800			
SUMO1	DAP1, GMP1, OFC10, PIC1, SENP2, SENTRIN, small ubiquitin-like modifier 1, SMT3, SMT3C, SMT3H3, SMTP3, UBL1	small ubiquitin-like modifier 1	SUMO1	4937.692947	0.635674734	8.77726E-28	Nucleus	enzyme		7341	22218	301442			
SUV39H1	AI852103, AL022883, DXHXS7466e, H3-K9-HMTase 1, KMT1A, MG44, mIS6, RGD1565028, suppressor of variegation 3-9 1, suppressor of variegation 3-9 homolog 1, suppressor of variegation 3-9 homolog 1 (Drosophila), SUV39H	suppressor of variegation 3-9 homolog 1	SUV39H1	23.33508233	-0.266927689	0.654104198	Nucleus	enzyme		6839	20937	302553			
TACC3	Aint, C86661, ERIC-1, Maskin, transforming acidic coiled-coil containing protein 3, transforming, acidic coiled-coil containing protein 3	transforming acidic coiled-coil containing protein 3	TACC3	5900.611668	0.160957902	0.003301688	Nucleus	other		10460	21335	360962			
TAS-103	174634-09-4, 6-((2-(dimethylamino)ethyl)amino)-3-hydroxy-7H-indeno(2,1-c)quinolin-7-one, 6-[2-(dimethylamino)ethylamino]-5H-indeno[2,1-c]quinoline-3,7-dione, 7H-indeno(2,1-c)quinolin-7-one, 6-((2-(dimethylamino)ethyl)amino)-3-hydroxy-, BMS 247615, C20H19N3O2						Other	chemical drug					177285	--	174634-09-4
taselisib	1282512-48-4, 2-methyl-2-[4-[2-(5-methyl-2-propan-2-yl-1,2,4-triazol-3-yl)-5,6-dihydroimidazo[1,2-d][1,4]benzoxazepin-9-yl]pyrazol-1-yl]propanamide, C24H28N8O2, GDC-0032, HY-13898, KB-145919, Z-3154						Other	chemical drug					51001932	--	1282512-48-4
TCEA1	GTF2S, LOC498453, S-II, similar to transcription elongation factor A 1 isoform 2, TCEA, TF2S, TFIIS, transcription elongation factor A (SII) 1, transcription elongation factor A1	transcription elongation factor A1	TCEA1	4224.54488	0.188484117	0.000618121	Nucleus	transcription regulator		6917	21399	362479|498453			
TDG	E130317C12Rik, EG545124, Gm5806, hTDG, JZA-3, Jza1, Tdg-ps, thymine DNA glycosylase, pseudogene, Thymine-DNA glycosylase	thymine DNA glycosylase	TDG	1431.075535	0.661735074	1.92674E-26	Nucleus	enzyme		6996	545124|21665	114521			
TDP1	2810481F14RIK, 4921509N21Rik, AI838772, AW493413, E430034L06Rik, MLZ-501, SCAN1, tyrosyl-DNA phosphodiesterase 1	tyrosyl-DNA phosphodiesterase 1	TDP1	762.2014613	-0.34458936	4.87969E-05	Nucleus	enzyme		55775	104884	314380			
TDP2	AD022, D13Ertd656e, dJ30M3.3, EAP2, EAPII, hTDP2, TTRAP, tyrosyl-DNA phosphodiesterase 2	tyrosyl-DNA phosphodiesterase 2	TDP2	1170.641781	0.241828247	0.002693775	Cytoplasm	transcription regulator		51567	56196	498749			
TDRD7	5730495N10Rik, AI447470, CATC4, PCTAIRE2BP, TRAP, tudor domain containing 7, TUDOR REPEAT ASSOCIATOR with PCTAIRE2	tudor domain containing 7	TDRD7	576.9831238	-0.048334185	0.682001881	Cytoplasm	other		23424	100121	85425			
temozolomide	3, 4-dihydro-3-methyl-4-oxoimidazo[5, 1-d]-as-tetrazine-8-carboxamide, 3-methyl-4-oxo-3,4-dihydroimidazo(5,1-d)(1,2,3,5)tetrazine-8-carboxamide, 3-methyl-4-oxoimidazo[5,1-d][1,2,3,5]tetrazine-8-carboxamide, 8-carbamoyl-3-methylimidazo(5,1-d)-1,2,3,5-tetrazin-4(3H)-one, 85622-93-1, C6H6N6O2, CCRG-81045, M&B-39831, methazolastone, NSC 362856, Temodal, Temodar, Temomedac, Temoxol, TMZ, TMZ-bioshuttle						Other	chemical drug					5394	HMDB0014991	85622-93-1
tempol	1-lambda<sup>1</sup>-oxidanyl-2,2,6,6-tetramethylpiperidin-4-ol, 1-piperidinyloxy, 4-hydroxy-2,2,6,6-tetramethyl-, 1-_<sup>1</sup>-oxidanyl-2,2,6,6-tetramethylpiperidin-4-ol, 2,2,6,6-tetramethyl-4-hydroxypiperidin-1-oxyl, 2226-96-2, C9H18NO2, hydroxy-TEMPOL, MTS-01, topical piperidine nitroxide MTS-01						Other	chemical drug					137994	--	2226-96-2
teniposide	(5S,5aR,8aR,9R)-5-[[(4aR,6R,7R,8R,8aS)-7,8-dihydroxy-2-thiophen-2-yl-4,4a,6,7,8,8a-hexahydropyrano[3,2-d][1,3]dioxin-6-yl]oxy]-9-(4-hydroxy-3,5-dimethoxyphenyl)-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[6,5-f][1,3]benzodioxol-8-one, 29767-20-2, C32H32O13S, epipodophyllotoxin, 4'-demethyl-, 9-(4,6-O-2-thenylidene-beta-D-glucopyranoside) (8CI), epipodophyllotoxin, 4'-demethyl-, 9-(4,6-O-2-thenylidene-_-D-glucopyranoside) (8CI), furo(3',4':6,7)naphtho(2,3-d)-1,3-dioxol-6(5aH)-one, 5,8,8a,9-tetrahydro-5-(4-hydroxy-3,5-dimethoxyphenyl)-9-((4,6-O-(2-thienylmethylene)-beta-D-glucopyranosyl)-oxy)-, (5R-(5alpha,5abeta,8aalpha,9beta(R*)))-, furo(3',4':6,7)naphtho(2,3-d)-1,3-dioxol-6(5aH)-one, 5,8,8a,9-tetrahydro-5-(4-hydroxy-3,5-dimethoxyphenyl)-9-((4,6-O-(2-thienylmethylene)-_-D-glucopyranosyl)-oxy)-, (5R-(5alpha,5abeta,8aalpha,9beta(R*)))-, tenoposide, Vee M-26, Veham-Sandoz, Vehem, VM-26, Vumon						Other	chemical drug					34698	HMDB0014587	29767-20-2
TERC	DKCA1, hTR, LOC100133738, mTER, mTR, PFBMFT2, SCARNA19, telomerase RNA component, TELOMERASE VERT, Ter, TR, TRC3	telomerase RNA component					Nucleus	other		7012	21748				
TERF2	telomeric repeat binding factor 2, TRBF2, TRF2	telomeric repeat binding factor 2	TERF2	1264.416972	0.156099337	0.023662494	Nucleus	other		7014	21750	361403			
TERT	CMM9, DKCA2, DKCB4, EST2, hEST2, HTERT, hTRT, PFBMFT1, TCS1, TELOMERASE, Telomerase Catalytic Subunit, telomerase reverse transcriptase, TP2, TR, TRT	telomerase reverse transcriptase					Nucleus	enzyme	imetelstat, telomerase inhibitor	7015	21752	301965			
tetrachlorodibenzodioxin	1746-01-6, 2,3,7,8-techachlorodibenzo-p-dioxin, 2,3,7,8-tetrachlorodibenzo(b,e)(1,4)dioxin, 2,3,7,8-tetrachlorodibenzo-p-dioxin, C12H4Cl4O2, dibenzo(b,e)(1,4)dioxin, 2,3,7,8-tetrachloro-, dibenzo-p-dioxin, 2,3,7,8-tetrachloro-, dioxin, TCDD						Other	chemical toxicant					15625	--	1746-01-6
TFIIH							Nucleus	complex							
TGFB1	Beta Ig-h3, CED, DPD1, LAP, TGF-beta1, TGF-_, tgf-_(1), TGF-_1, TGFB, TGFbeta, transforming growth factor beta 1, transforming growth factor, beta 1, transforming growth factor, _ 1, transforming growth factor-_ 1, Transforming growth factor-_(1), _ Ig-h3	transforming growth factor beta 1	TGFB1	2147.364294	-0.380673829	0.000619004	Extracellular Space	growth factor	dalantercept, fresolimumab, LY3200882, MSB0011359C	7040	21803	59086			
thioguanine	154-42-7, 2-amino 6MP, 2-amino-1,7-dihydro-6H-purine-6-thione, 2-amino-3,7-dihydropurine-6-thione, 2-amino-6-mercaptopurine, 2-amino-6-purinethiol, 2-aminopurin-6-thiol, 2-aminopurine-6(1H)-thione, 2-aminopurine-6-thiol, 2-mercapto-6-aminopurine, 5580-03-0, 6-amino-2-mercaptopurine, 6-mercapto-2-aminopurine, 6-mercaptoguanine, 6-TG, 6-thioguanine, 6H-purine-6-thione, 2-amino-1,7-dihydro-, 6H-purine-6-thione, 2-amino-1,7-dihydro- (9CI), BW 5071, C5H5N5S, Lanvis, Tabloid, tioguanin, tioguanine, Wellcome U3B, WR-1141, X 27						Other	chemical drug					2723601	HMDB0014496	154-42-7
THOC1	3110002N20Rik, AW107452, HPR1, LRRGT00070, NMP-84, P84, P84N5, THO complex 1	THO complex 1	THOC1	1834.516035	0.388283312	6.57425E-08	Nucleus	transcription regulator		9984	225160				
TIGAR	9630033F20Rik, AA793651, AI595337, C12orf5, C79710, C85509, FR2BP, TP53 induced glycolysis regulatory phosphatase, Trp53 induced glycolysis repulatory phosphatase	TP53 induced glycolysis regulatory phosphatase	C12orf5	1792.794634	0.282452549	5.49501E-06	Cytoplasm	enzyme		57103	319801				
tirapazamine	1,2,4-benzotriazin-3-amine, 1,4-dioxide, 1,2,4-benzotriazine, 3-amino-, 1,4-dioxide, 27314-97-2, 4-hydroxy-1-oxido-1,2,4-benzotriazin-1-ium-3-imine, C7H6N4O2, SR 259075, SR 4233, TPZ, WIN 59075						Other	chemical drug					33776	--	27314-97-2
TMEM161A	AI428876, AROS-29, BB161850, BC021367, RGD1307703, transmembrane protein 161A	transmembrane protein 161A	TMEM161A	403.0233474	0.052787186	0.718482435	Other	other		54929	234371	364535			
TNF	AT-TNF, DIF, RATTNF, TMTNF, TNF-a, TNF-alpha, TNF-_, Tnfsf1a, TNFSF2, TNLG1F, tumor necrosis factor, Tumor Necrosis Factor _, tumor necrosis factor, _, tumour necrosis factor, tumour Necrosis Factor Alpha, tumour Necrosis Factor _, tumour necrosis factor, alpha, tumour necrosis factor, _	tumor necrosis factor					Extracellular Space	cytokine	adalimumab, etanercept, infliximab, certolizumab, golimumab, tumor necrosis factor receptor antagonist, infliximab/methotrexate, dexamethasone/thalidomide, dexamethasone/pomalidomide, cyclophosphamide/dexamethasone/thalidomide, golimumab/methotrexate, bortezomib/dexamethasone/thalidomide, rituximab/thalidomide, bortezomib/thalidomide, prednisone/thalidomide, adalimumab/methotrexate, etanercept/methotrexate, pomalidomide, bortezomib/dexamethasone/pomalidomide, thalidomide	7124	21926	24835			
TNFAIP1	B12, B61, Bacurd2, BTBD34, EDP1, hBACURD2, TNF alpha induced protein 1, TNF _ induced protein 1, Tnfip1, tumor necrosis factor, alpha-induced protein 1 (endothelial), tumor necrosis factor, _-induced protein 1 (endothelial), tumour necrosis factor, alpha-induced protein 1 (endothelial), tumour necrosis factor, _-induced protein 1 (endothelial)	TNF alpha induced protein 1	TNFAIP1	2706.968646	-1.381707351	3.2498E-101	Plasma Membrane	ion channel		7126	21927	287543			
TNKS1BP1	mKIAA1741, TAB182, tankyrase 1 binding protein 1	tankyrase 1 binding protein 1	TNKS1BP1	4548.860348	-0.206552693	0.000427623	Nucleus	other		85456	228140	295707			
TNP1	Stp-1, TP1, transition protein 1	transition protein 1					Nucleus	other		7141					
TOP1	Ab2-086, AI467334, D130064I21RIK, DNA topoisomerase I, DNA topoisomerase type I, Scl70, TOPI, TOPO-1, topoisomerase 1, topoisomerase (DNA) I, Topoisomerase i	DNA topoisomerase I	TOP1	1448.56474	0.663518499	5.60129E-10	Nucleus	enzyme	edotecarin, elsamitrucin, T 0128, polyglutamate camptothecin, elomotecan, tafluposide, batracylin, MJ-III-65, lurtotecan, exatecan, belotecan, cetuximab/irinotecan, capecitabine/irinotecan, 5-fluorouracil/irinotecan, DB-67, namitecan, irinotecan/panitumumab, cisplatin/topotecan, cyclophosphamide/topotecan, cyclophosphamide/topotecan/vincristine, irinotecan/temozolomide, irinotecan/vincristine, cyclophosphamide/irinotecan/temozolomide, irinotecan/temozolomide/vincristine, bevacizumab/irinotecan, bevacizumab/irinotecan/oxaliplatin, aflibercept/irinotecan, irinotecan/oxaliplatin, cyclophosphamide/temozolomide/topotecan, docetaxel/irinotecan, capecitabine/irinotecan/oxaliplatin, bevacizumab/capecitabine/irinotecan/oxaliplatin, ifosfamide/topotecan, 5-fluorouracil/irinotecan/oxaliplatin, gemcitabine/irinotecan, bevacizumab/paclitaxel/topotecan, paclitaxel/topotecan, cyclophosphamide/ifosfamide/irinotecan/temozolomide, cytarabine/topotecan, nab-5404, simmitecan, mureletecan, BAY 56-3722, camptothecin-20-O-propionate, indotecan, Genz-644282, indimitecan, topoisomerase I inhibitor, HM30181AK/irinotecan, bevacizumab/topotecan, TAS-103, NEV-801, beta-lapachone, bevacizumab/capecitabine/irinotecan, capecitabine/cetuximab/irinotecan, irinotecan, SN-38, topotecan, camptothecin derivative, camptothecin, IDEC-132, stibogluconic acid, diflomotecan, rubitecan, gimatecan, karenitecin	7150	21969	64550			
Top2	DNA Topoisomerase II, Topo II, Topoisomerase II						Other	group	teniposide, pixantrone, topoisomerase II inhibitor activity, amrubicin, amonafide, annamycin, pirarubicin, etoposide phosphate, mitoxantrone, NEV-801, valrubicin, idarubicin/mitoxantrone						
